date,Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate,State
2019-10-01,2019,Oct,61.6,59.2,5025413.0,4830115.0,195298.0,3.9,North Carolina
2019-11-01,2019,Nov,61.6,59.2,5029919.0,4837494.0,192425.0,3.8,North Carolina
2019-12-01,2019,Dec,61.5,59.2,5030284.0,4840332.0,189952.0,3.8,North Carolina
2020-01-01,2020,Jan,61.4,59.1,5026126.0,4837918.0,188208.0,3.7,North Carolina
2020-02-01,2020,Feb,61.3,59.0,5020329.0,4832700.0,187629.0,3.7,North Carolina
2020-03-01,2020,Mar,58.6,56.3,4803784.0,4617934.0,185850.0,3.9,North Carolina
2020-04-01,2020,Apr,56.7,48.6,4647617.0,3988923.0,658694.0,14.2,North Carolina
2020-05-01,2020,May,58.2,51.5,4778243.0,4230550.0,547693.0,11.5,North Carolina
2020-06-01,2020,Jun,58.2,52.6,4782193.0,4322081.0,460112.0,9.6,North Carolina
2020-07-01,2020,Jul,58.6,53.6,4823362.0,4410635.0,412727.0,8.6,North Carolina
2020-08-01,2020,Aug,58.6,54.4,4827226.0,4478821.0,348405.0,7.2,North Carolina
2020-09-01,2020,Sep,58.9,55.0,4850629.0,4534755.0,315874.0,6.5,North Carolina
2020-10-01,2020,Oct,58.8,55.4,4852850.0,4570276.0,282574.0,5.8,North Carolina
2020-11-01,2020,Nov,58.9,55.6,4868848.0,4596386.0,272462.0,5.6,North Carolina
2020-12-01,2020,Dec,59.1,55.8,4889860.0,4615246.0,274614.0,5.6,North Carolina
2021-01-01,2021,Jan,59.2,56.0,4898261.0,4630473.0,267788.0,5.5,North Carolina
2021-02-01,2021,Feb,59.3,56.1,4907319.0,4644505.0,262814.0,5.4,North Carolina
2021-03-01,2021,Mar,59.4,56.2,4919387.0,4661350.0,258037.0,5.2,North Carolina
2021-04-01,2021,Apr,59.5,56.4,4932016.0,4679512.0,252504.0,5.1,North Carolina
2021-05-01,2021,May,59.6,56.6,4945544.0,4698253.0,247291.0,5.0,North Carolina
2021-06-01,2021,Jun,59.7,56.7,4961219.0,4713996.0,247223.0,5.0,North Carolina
2021-07-01,2021,Jul,59.7,56.8,4971983.0,4729562.0,242421.0,4.9,North Carolina
2021-08-01,2021,Aug,59.8,56.9,4983772.0,4746664.0,237108.0,4.8,North Carolina
2021-09-01,2021,Sep,59.8,57.1,4990202.0,4763469.0,226733.0,4.5,North Carolina
2021-10-01,2021,Oct,59.8,57.2,4997228.0,4779257.0,217971.0,4.4,North Carolina
2021-11-01,2021,Nov,59.7,57.2,4994770.0,4784132.0,210638.0,4.2,North Carolina
2021-12-01,2021,Dec,59.6,57.1,4991732.0,4784669.0,207063.0,4.1,North Carolina
2022-01-01,2022,Jan,59.7,57.4,5007262.0,4809793.0,197469.0,3.9,North Carolina
2012-01-01,2012,Jan,63.6,58.6,5734275.0,5284949.0,449326.0,7.8,Ohio
2012-02-01,2012,Feb,63.6,58.7,5731180.0,5291278.0,439902.0,7.7,Ohio
2012-03-01,2012,Mar,63.5,58.7,5727867.0,5294585.0,433282.0,7.6,Ohio
2012-04-01,2012,Apr,63.5,58.7,5721910.0,5293517.0,428393.0,7.5,Ohio
2012-05-01,2012,May,63.4,58.7,5714684.0,5290887.0,423797.0,7.4,Ohio
2012-06-01,2012,Jun,63.3,58.6,5708474.0,5289595.0,418879.0,7.3,Ohio
2012-07-01,2012,Jul,63.2,58.6,5703982.0,5290271.0,413711.0,7.3,Ohio
2012-08-01,2012,Aug,63.2,58.6,5701818.0,5292044.0,409774.0,7.2,Ohio
2012-09-01,2012,Sep,63.1,58.6,5702365.0,5293329.0,409036.0,7.2,Ohio
2012-10-01,2012,Oct,63.1,58.6,5703549.0,5291979.0,411570.0,7.2,Ohio
2012-11-01,2012,Nov,63.1,58.5,5703304.0,5287084.0,416220.0,7.3,Ohio
2012-12-01,2012,Dec,63.1,58.4,5701489.0,5279998.0,421491.0,7.4,Ohio
2013-01-01,2013,Jan,63.0,58.3,5699301.0,5272736.0,426565.0,7.5,Ohio
2013-02-01,2013,Feb,63.0,58.2,5698685.0,5268265.0,430420.0,7.6,Ohio
2013-03-01,2013,Mar,63.0,58.2,5701127.0,5269020.0,432107.0,7.6,Ohio
2013-04-01,2013,Apr,63.1,58.3,5706929.0,5274989.0,431940.0,7.6,Ohio
2013-05-01,2013,May,63.1,58.3,5713147.0,5281766.0,431381.0,7.6,Ohio
2013-06-01,2013,Jun,63.1,58.4,5717334.0,5285529.0,431805.0,7.6,Ohio
2013-07-01,2013,Jul,63.1,58.3,5718793.0,5285992.0,432801.0,7.6,Ohio
2013-08-01,2013,Aug,63.1,58.3,5716629.0,5284908.0,431721.0,7.6,Ohio
2013-09-01,2013,Sep,63.0,58.3,5711245.0,5284794.0,426451.0,7.5,Ohio
2013-10-01,2013,Oct,62.9,58.3,5705087.0,5287632.0,417455.0,7.3,Ohio
2013-11-01,2013,Nov,62.8,58.3,5700211.0,5294623.0,405588.0,7.1,Ohio
2013-12-01,2013,Dec,62.7,58.4,5696553.0,5304884.0,391669.0,6.9,Ohio
2014-01-01,2014,Jan,62.7,58.5,5693500.0,5316915.0,376585.0,6.6,Ohio
2014-02-01,2014,Feb,62.7,58.7,5691029.0,5328838.0,362191.0,6.4,Ohio
2014-03-01,2014,Mar,62.6,58.8,5690228.0,5339396.0,350832.0,6.2,Ohio
2014-04-01,2014,Apr,62.6,58.9,5691744.0,5348627.0,343117.0,6.0,Ohio
2014-05-01,2014,May,62.7,58.9,5696376.0,5358794.0,337582.0,5.9,Ohio
2014-06-01,2014,Jun,62.7,59.1,5704592.0,5372122.0,332470.0,5.8,Ohio
2014-07-01,2014,Jul,62.8,59.2,5714956.0,5387836.0,327120.0,5.7,Ohio
2014-08-01,2014,Aug,62.9,59.4,5726029.0,5404261.0,321768.0,5.6,Ohio
2014-09-01,2014,Sep,63.0,59.5,5735306.0,5419107.0,316199.0,5.5,Ohio
2014-10-01,2014,Oct,63.0,59.6,5740022.0,5429896.0,310126.0,5.4,Ohio
2014-11-01,2014,Nov,63.0,59.6,5738510.0,5434432.0,304078.0,5.3,Ohio
2014-12-01,2014,Dec,62.9,59.6,5732637.0,5433117.0,299520.0,5.2,Ohio
2015-01-01,2015,Jan,62.8,59.5,5725314.0,5428302.0,297012.0,5.2,Ohio
2015-02-01,2015,Feb,62.7,59.5,5719068.0,5423145.0,295923.0,5.2,Ohio
2015-03-01,2015,Mar,62.7,59.5,5715533.0,5421129.0,294404.0,5.2,Ohio
2015-04-01,2015,Apr,62.7,59.5,5713945.0,5422656.0,291289.0,5.1,Ohio
2015-05-01,2015,May,62.6,59.5,5712467.0,5426068.0,286399.0,5.0,Ohio
2015-06-01,2015,Jun,62.6,59.5,5709322.0,5428877.0,280445.0,4.9,Ohio
2015-07-01,2015,Jul,62.5,59.5,5704862.0,5429949.0,274913.0,4.8,Ohio
2015-08-01,2015,Aug,62.4,59.5,5700670.0,5429438.0,271232.0,4.8,Ohio
2015-09-01,2015,Sep,62.4,59.4,5698995.0,5428901.0,270094.0,4.7,Ohio
2015-10-01,2015,Oct,62.4,59.4,5702644.0,5430886.0,271758.0,4.8,Ohio
2015-11-01,2015,Nov,62.5,59.5,5713128.0,5437112.0,276016.0,4.8,Ohio
2015-12-01,2015,Dec,62.7,59.6,5728436.0,5446975.0,281461.0,4.9,Ohio
2016-01-01,2016,Jan,62.8,59.7,5743731.0,5457717.0,286014.0,5.0,Ohio
2016-02-01,2016,Feb,62.9,59.8,5754850.0,5466498.0,288352.0,5.0,Ohio
2016-03-01,2016,Mar,63.0,59.8,5759537.0,5471393.0,288144.0,5.0,Ohio
2016-04-01,2016,Apr,62.9,59.8,5759108.0,5472521.0,286587.0,5.0,Ohio
2016-05-01,2016,May,62.9,59.8,5756166.0,5470836.0,285330.0,5.0,Ohio
2016-06-01,2016,Jun,62.8,59.7,5752564.0,5467270.0,285294.0,5.0,Ohio
2016-07-01,2016,Jul,62.8,59.7,5749748.0,5463246.0,286502.0,5.0,Ohio
2016-08-01,2016,Aug,62.7,59.6,5749164.0,5459942.0,289222.0,5.0,Ohio
2016-09-01,2016,Sep,62.8,59.5,5752040.0,5458133.0,293907.0,5.1,Ohio
2016-10-01,2016,Oct,62.8,59.5,5757428.0,5457993.0,299435.0,5.2,Ohio
2016-11-01,2016,Nov,62.8,59.5,5763754.0,5460359.0,303395.0,5.3,Ohio
2016-12-01,2016,Dec,62.9,59.6,5770112.0,5465690.0,304422.0,5.3,Ohio
2017-01-01,2017,Jan,62.9,59.6,5795256.0,5490665.0,304591.0,5.3,Ohio
2017-02-01,2017,Feb,62.9,59.7,5803585.0,5501760.0,301825.0,5.2,Ohio
2017-03-01,2017,Mar,63.0,59.8,5811518.0,5512940.0,298578.0,5.1,Ohio
2017-04-01,2017,Apr,63.1,59.9,5818553.0,5523019.0,295534.0,5.1,Ohio
2017-05-01,2017,May,63.1,59.9,5824602.0,5531724.0,292878.0,5.0,Ohio
2017-06-01,2017,Jun,63.1,60.0,5829922.0,5538880.0,291042.0,5.0,Ohio
2017-07-01,2017,Jul,63.2,60.0,5834261.0,5544228.0,290033.0,5.0,Ohio
2017-08-01,2017,Aug,63.1,60.0,5834899.0,5546538.0,288361.0,4.9,Ohio
2017-09-01,2017,Sep,63.1,60.0,5829698.0,5545045.0,284653.0,4.9,Ohio
2017-10-01,2017,Oct,62.9,59.9,5819720.0,5540955.0,278765.0,4.8,Ohio
2017-11-01,2017,Nov,62.8,59.8,5807581.0,5535041.0,272540.0,4.7,Ohio
2017-12-01,2017,Dec,62.6,59.8,5797032.0,5529682.0,267350.0,4.6,Ohio
2018-01-01,2018,Jan,62.6,59.7,5792326.0,5527995.0,264331.0,4.6,Ohio
2018-02-01,2018,Feb,62.6,59.8,5795561.0,5531967.0,263594.0,4.5,Ohio
2018-03-01,2018,Mar,62.7,59.9,5804690.0,5540584.0,264106.0,4.5,Ohio
2018-04-01,2018,Apr,62.8,59.9,5814581.0,5550258.0,264323.0,4.5,Ohio
2018-05-01,2018,May,62.9,60.0,5821048.0,5557458.0,263590.0,4.5,Ohio
2018-06-01,2018,Jun,62.8,60.0,5822385.0,5560741.0,261644.0,4.5,Ohio
2018-07-01,2018,Jul,62.8,60.0,5819475.0,5560160.0,259315.0,4.5,Ohio
2018-08-01,2018,Aug,62.7,60.0,5817007.0,5558675.0,258332.0,4.4,Ohio
2018-09-01,2018,Sep,62.7,59.9,5818289.0,5558863.0,259426.0,4.5,Ohio
2018-10-01,2018,Oct,62.8,59.9,5823126.0,5561626.0,261500.0,4.5,Ohio
2018-11-01,2018,Nov,62.8,60.0,5829597.0,5567040.0,262557.0,4.5,Ohio
2018-12-01,2018,Dec,62.9,60.0,5835554.0,5574895.0,260659.0,4.5,Ohio
2019-01-01,2019,Jan,62.9,60.1,5839215.0,5584312.0,254903.0,4.4,Ohio
2019-02-01,2019,Feb,62.9,60.3,5841425.0,5595322.0,246103.0,4.2,Ohio
2019-03-01,2019,Mar,62.9,60.4,5844984.0,5607429.0,237555.0,4.1,Ohio
2019-04-01,2019,Apr,63.0,60.5,5851580.0,5619380.0,232200.0,4.0,Ohio
2019-05-01,2019,May,63.1,60.6,5860300.0,5628868.0,231432.0,3.9,Ohio
2019-06-01,2019,Jun,63.1,60.6,5869614.0,5634675.0,234939.0,4.0,Ohio
2019-07-01,2019,Jul,63.2,60.6,5877713.0,5636741.0,240972.0,4.1,Ohio
2019-08-01,2019,Aug,63.2,60.6,5883368.0,5636161.0,247207.0,4.2,Ohio
2019-09-01,2019,Sep,63.3,60.6,5888347.0,5636766.0,251581.0,4.3,Ohio
2019-10-01,2019,Oct,63.3,60.6,5895472.0,5641013.0,254459.0,4.3,Ohio
2019-11-01,2019,Nov,63.4,60.7,5905527.0,5649133.0,256394.0,4.3,Ohio
2019-12-01,2019,Dec,63.5,60.7,5914143.0,5654755.0,259388.0,4.4,Ohio
2020-01-01,2020,Jan,63.5,60.7,5915607.0,5650552.0,265055.0,4.5,Ohio
2020-02-01,2020,Feb,63.4,60.5,5906128.0,5633460.0,272668.0,4.6,Ohio
2020-03-01,2020,Mar,62.5,59.5,5820521.0,5541056.0,279465.0,4.8,Ohio
2020-04-01,2020,Apr,59.4,49.7,5534881.0,4626775.0,908106.0,16.4,Ohio
2020-05-01,2020,May,60.7,52.9,5650297.0,4931906.0,718391.0,12.7,Ohio
2020-06-01,2020,Jun,60.7,54.1,5657020.0,5034211.0,622809.0,11.0,Ohio
2020-07-01,2020,Jul,61.2,55.1,5697795.0,5135618.0,562177.0,9.9,Ohio
2020-08-01,2020,Aug,61.2,56.0,5698513.0,5218792.0,479721.0,8.4,Ohio
2020-09-01,2020,Sep,61.5,56.8,5726145.0,5289202.0,436943.0,7.6,Ohio
2020-10-01,2020,Oct,61.4,57.2,5724911.0,5333474.0,391437.0,6.8,Ohio
2020-11-01,2020,Nov,61.5,57.5,5727393.0,5357664.0,369729.0,6.5,Ohio
2020-12-01,2020,Dec,61.4,57.6,5724862.0,5367917.0,356945.0,6.2,Ohio
2021-01-01,2021,Jan,61.3,57.7,5714401.0,5373635.0,340766.0,6.0,Ohio
2021-02-01,2021,Feb,61.3,57.8,5714426.0,5381284.0,333142.0,5.8,Ohio
2021-03-01,2021,Mar,61.4,57.9,5721886.0,5395357.0,326529.0,5.7,Ohio
2021-04-01,2021,Apr,61.6,58.1,5735462.0,5414477.0,320985.0,5.6,Ohio
2021-05-01,2021,May,61.7,58.3,5746415.0,5434215.0,312200.0,5.4,Ohio
2021-06-01,2021,Jun,61.7,58.5,5754438.0,5448991.0,305447.0,5.3,Ohio
2021-07-01,2021,Jul,61.7,58.6,5753858.0,5459218.0,294640.0,5.1,Ohio
2021-08-01,2021,Aug,61.6,58.6,5748929.0,5465945.0,282984.0,4.9,Ohio
2021-09-01,2021,Sep,61.5,58.7,5742109.0,5471719.0,270390.0,4.7,Ohio
2021-10-01,2021,Oct,61.5,58.7,5739102.0,5478409.0,260693.0,4.5,Ohio
2021-11-01,2021,Nov,61.5,58.7,5739444.0,5482593.0,256851.0,4.5,Ohio
2021-12-01,2021,Dec,61.5,58.7,5741266.0,5485438.0,255828.0,4.5,Ohio
2022-01-01,2022,Jan,61.5,58.9,5743557.0,5497291.0,246266.0,4.3,Ohio
2012-01-01,2012,Jan,63.2,58.5,6412680.0,5929453.0,483227.0,7.5,Pennsylvania
2012-02-01,2012,Feb,63.3,58.5,6416137.0,5935248.0,480889.0,7.5,Pennsylvania
2012-03-01,2012,Mar,63.3,58.5,6422861.0,5939931.0,482930.0,7.5,Pennsylvania
2012-04-01,2012,Apr,63.4,58.6,6431482.0,5943284.0,488198.0,7.6,Pennsylvania
2012-05-01,2012,May,63.5,58.6,6440986.0,5946445.0,494541.0,7.7,Pennsylvania
2012-06-01,2012,Jun,63.5,58.6,6450474.0,5950829.0,499645.0,7.7,Pennsylvania
2012-07-01,2012,Jul,63.6,58.6,6458986.0,5957166.0,501820.0,7.8,Pennsylvania
2012-08-01,2012,Aug,63.6,58.7,6466612.0,5964896.0,501716.0,7.8,Pennsylvania
2012-09-01,2012,Sep,63.7,58.8,6473455.0,5972618.0,500837.0,7.7,Pennsylvania
2012-10-01,2012,Oct,63.7,58.8,6477053.0,5977594.0,499459.0,7.7,Pennsylvania
2012-11-01,2012,Nov,63.7,58.8,6475700.0,5977993.0,497707.0,7.7,Pennsylvania
2012-12-01,2012,Dec,63.6,58.7,6469454.0,5974427.0,495027.0,7.7,Pennsylvania
2013-01-01,2013,Jan,63.5,58.7,6459448.0,5968637.0,490811.0,7.6,Pennsylvania
2013-02-01,2013,Feb,63.4,58.6,6448317.0,5963576.0,484741.0,7.5,Pennsylvania
2013-03-01,2013,Mar,63.3,58.6,6439008.0,5961886.0,477122.0,7.4,Pennsylvania
2013-04-01,2013,Apr,63.2,58.6,6433901.0,5964767.0,469134.0,7.3,Pennsylvania
2013-05-01,2013,May,63.2,58.7,6431705.0,5969205.0,462500.0,7.2,Pennsylvania
2013-06-01,2013,Jun,63.2,58.7,6429380.0,5971295.0,458085.0,7.1,Pennsylvania
2013-07-01,2013,Jul,63.1,58.6,6424767.0,5969474.0,455293.0,7.1,Pennsylvania
2013-08-01,2013,Aug,63.0,58.6,6416123.0,5964676.0,451447.0,7.0,Pennsylvania
2013-09-01,2013,Sep,62.9,58.5,6404340.0,5959318.0,445022.0,6.9,Pennsylvania
2013-10-01,2013,Oct,62.7,58.5,6393597.0,5956291.0,437306.0,6.8,Pennsylvania
2013-11-01,2013,Nov,62.7,58.5,6387329.0,5958121.0,429208.0,6.7,Pennsylvania
2013-12-01,2013,Dec,62.6,58.5,6386175.0,5964685.0,421490.0,6.6,Pennsylvania
2014-01-01,2014,Jan,62.7,58.6,6388276.0,5974041.0,414235.0,6.5,Pennsylvania
2014-02-01,2014,Feb,62.7,58.7,6390970.0,5983678.0,407292.0,6.4,Pennsylvania
2014-03-01,2014,Mar,62.7,58.7,6392273.0,5991065.0,401208.0,6.3,Pennsylvania
2014-04-01,2014,Apr,62.7,58.8,6390305.0,5994857.0,395448.0,6.2,Pennsylvania
2014-05-01,2014,May,62.6,58.8,6385963.0,5997076.0,388887.0,6.1,Pennsylvania
2014-06-01,2014,Jun,62.5,58.8,6382223.0,6001094.0,381129.0,6.0,Pennsylvania
2014-07-01,2014,Jul,62.5,58.9,6380460.0,6007565.0,372895.0,5.8,Pennsylvania
2014-08-01,2014,Aug,62.5,58.9,6382229.0,6016409.0,365820.0,5.7,Pennsylvania
2014-09-01,2014,Sep,62.6,59.0,6387480.0,6026772.0,360708.0,5.6,Pennsylvania
2014-10-01,2014,Oct,62.6,59.1,6393131.0,6036120.0,357011.0,5.6,Pennsylvania
2014-11-01,2014,Nov,62.6,59.2,6396471.0,6042204.0,354267.0,5.5,Pennsylvania
2014-12-01,2014,Dec,62.6,59.2,6397976.0,6045102.0,352874.0,5.5,Pennsylvania
2015-01-01,2015,Jan,62.6,59.2,6399411.0,6046534.0,352877.0,5.5,Pennsylvania
2015-02-01,2015,Feb,62.7,59.2,6402054.0,6048226.0,353828.0,5.5,Pennsylvania
2015-03-01,2015,Mar,62.7,59.3,6406408.0,6052263.0,354145.0,5.5,Pennsylvania
2015-04-01,2015,Apr,62.8,59.3,6412274.0,6059046.0,353228.0,5.5,Pennsylvania
2015-05-01,2015,May,62.8,59.4,6417950.0,6066953.0,350997.0,5.5,Pennsylvania
2015-06-01,2015,Jun,62.9,59.5,6421791.0,6073881.0,347910.0,5.4,Pennsylvania
2015-07-01,2015,Jul,62.9,59.5,6424397.0,6079630.0,344767.0,5.4,Pennsylvania
2015-08-01,2015,Aug,62.9,59.5,6426714.0,6084814.0,341900.0,5.3,Pennsylvania
2015-09-01,2015,Sep,62.9,59.6,6429981.0,6090516.0,339465.0,5.3,Pennsylvania
2015-10-01,2015,Oct,63.0,59.7,6436573.0,6098624.0,337949.0,5.3,Pennsylvania
2015-11-01,2015,Nov,63.1,59.7,6446815.0,6108866.0,337949.0,5.2,Pennsylvania
2015-12-01,2015,Dec,63.2,59.8,6458131.0,6118943.0,339188.0,5.3,Pennsylvania
2016-01-01,2016,Jan,63.2,59.9,6467536.0,6126634.0,340902.0,5.3,Pennsylvania
2016-02-01,2016,Feb,63.3,59.9,6473118.0,6130276.0,342842.0,5.3,Pennsylvania
2016-03-01,2016,Mar,63.3,59.9,6474416.0,6129729.0,344687.0,5.3,Pennsylvania
2016-04-01,2016,Apr,63.3,59.9,6472917.0,6126458.0,346459.0,5.4,Pennsylvania
2016-05-01,2016,May,63.3,59.9,6470707.0,6122515.0,348192.0,5.4,Pennsylvania
2016-06-01,2016,Jun,63.2,59.8,6468539.0,6119045.0,349494.0,5.4,Pennsylvania
2016-07-01,2016,Jul,63.2,59.8,6465434.0,6115856.0,349578.0,5.4,Pennsylvania
2016-08-01,2016,Aug,63.1,59.7,6460382.0,6111927.0,348455.0,5.4,Pennsylvania
2016-09-01,2016,Sep,63.0,59.7,6453159.0,6106573.0,346586.0,5.4,Pennsylvania
2016-10-01,2016,Oct,62.9,59.6,6444103.0,6100196.0,343907.0,5.3,Pennsylvania
2016-11-01,2016,Nov,62.8,59.5,6435694.0,6095476.0,340218.0,5.3,Pennsylvania
2016-12-01,2016,Dec,62.8,59.5,6430351.0,6094481.0,335870.0,5.2,Pennsylvania
2017-01-01,2017,Jan,62.7,59.5,6490079.0,6153834.0,336245.0,5.2,Pennsylvania
2017-02-01,2017,Feb,62.8,59.6,6493374.0,6160622.0,332752.0,5.1,Pennsylvania
2017-03-01,2017,Mar,62.8,59.6,6496779.0,6167358.0,329421.0,5.1,Pennsylvania
2017-04-01,2017,Apr,62.8,59.6,6498146.0,6171838.0,326308.0,5.0,Pennsylvania
2017-05-01,2017,May,62.8,59.6,6496113.0,6173003.0,323110.0,5.0,Pennsylvania
2017-06-01,2017,Jun,62.7,59.6,6491089.0,6170674.0,320415.0,4.9,Pennsylvania
2017-07-01,2017,Jul,62.6,59.5,6484963.0,6166001.0,318962.0,4.9,Pennsylvania
2017-08-01,2017,Aug,62.5,59.5,6478865.0,6160498.0,318367.0,4.9,Pennsylvania
2017-09-01,2017,Sep,62.5,59.4,6473619.0,6155362.0,318257.0,4.9,Pennsylvania
2017-10-01,2017,Oct,62.4,59.3,6469541.0,6151692.0,317849.0,4.9,Pennsylvania
2017-11-01,2017,Nov,62.3,59.3,6466394.0,6149558.0,316836.0,4.9,Pennsylvania
2017-12-01,2017,Dec,62.3,59.3,6465239.0,6150734.0,314505.0,4.9,Pennsylvania
2018-01-01,2018,Jan,62.3,59.3,6467667.0,6156855.0,310812.0,4.8,Pennsylvania
2018-02-01,2018,Feb,62.4,59.4,6474412.0,6168390.0,306022.0,4.7,Pennsylvania
2018-03-01,2018,Mar,62.5,59.6,6483756.0,6183404.0,300352.0,4.6,Pennsylvania
2018-04-01,2018,Apr,62.5,59.7,6492232.0,6197965.0,294267.0,4.5,Pennsylvania
2018-05-01,2018,May,62.6,59.8,6497870.0,6208874.0,288996.0,4.4,Pennsylvania
2018-06-01,2018,Jun,62.6,59.8,6500754.0,6215689.0,285065.0,4.4,Pennsylvania
2018-07-01,2018,Jul,62.6,59.9,6501502.0,6219284.0,282218.0,4.3,Pennsylvania
2018-08-01,2018,Aug,62.6,59.9,6502633.0,6221880.0,280753.0,4.3,Pennsylvania
2018-09-01,2018,Sep,62.6,59.9,6506168.0,6225364.0,280804.0,4.3,Pennsylvania
2018-10-01,2018,Oct,62.6,59.9,6513065.0,6230853.0,282212.0,4.3,Pennsylvania
2018-11-01,2018,Nov,62.7,60.0,6522742.0,6238158.0,284584.0,4.4,Pennsylvania
2018-12-01,2018,Dec,62.8,60.0,6533648.0,6246350.0,287298.0,4.4,Pennsylvania
2019-01-01,2019,Jan,62.9,60.1,6543555.0,6254069.0,289486.0,4.4,Pennsylvania
2019-02-01,2019,Feb,63.0,60.2,6549803.0,6260086.0,289717.0,4.4,Pennsylvania
2019-03-01,2019,Mar,63.0,60.2,6552218.0,6263868.0,288350.0,4.4,Pennsylvania
2019-04-01,2019,Apr,63.0,60.2,6552682.0,6266529.0,286153.0,4.4,Pennsylvania
2019-05-01,2019,May,63.0,60.2,6552905.0,6268443.0,284462.0,4.3,Pennsylvania
2019-06-01,2019,Jun,63.0,60.2,6554339.0,6269524.0,284815.0,4.3,Pennsylvania
2019-07-01,2019,Jul,63.0,60.2,6557583.0,6269713.0,287870.0,4.4,Pennsylvania
2019-08-01,2019,Aug,63.0,60.2,6562404.0,6269550.0,292854.0,4.5,Pennsylvania
2019-09-01,2019,Sep,63.0,60.2,6568203.0,6270802.0,297401.0,4.5,Pennsylvania
2019-10-01,2019,Oct,63.1,60.2,6574033.0,6272213.0,301820.0,4.6,Pennsylvania
2019-11-01,2019,Nov,63.1,60.2,6576867.0,6271144.0,305723.0,4.6,Pennsylvania
2019-12-01,2019,Dec,63.0,60.1,6571438.0,6262369.0,309069.0,4.7,Pennsylvania
2020-01-01,2020,Jan,62.9,59.9,6557798.0,6243679.0,314119.0,4.8,Pennsylvania
2020-02-01,2020,Feb,62.7,59.6,6541450.0,6217554.0,323896.0,5.0,Pennsylvania
2020-03-01,2020,Mar,62.6,59.4,6527394.0,6189680.0,337714.0,5.2,Pennsylvania
2020-04-01,2020,Apr,60.8,50.8,6343145.0,5297876.0,1045269.0,16.5,Pennsylvania
2020-05-01,2020,May,61.9,53.8,6449949.0,5603454.0,846495.0,13.1,Pennsylvania
2020-06-01,2020,Jun,61.9,54.7,6449044.0,5705785.0,743259.0,11.5,Pennsylvania
2020-07-01,2020,Jul,62.3,55.6,6489105.0,5798225.0,690880.0,10.6,Pennsylvania
2020-08-01,2020,Aug,62.2,56.3,6483325.0,5866791.0,616534.0,9.5,Pennsylvania
2020-09-01,2020,Sep,62.3,56.8,6496930.0,5916378.0,580552.0,8.9,Pennsylvania
2020-10-01,2020,Oct,62.2,57.0,6481120.0,5942848.0,538272.0,8.3,Pennsylvania
2020-11-01,2020,Nov,62.1,57.1,6473949.0,5956147.0,517802.0,8.0,Pennsylvania
2020-12-01,2020,Dec,62.0,57.2,6462948.0,5962542.0,500406.0,7.7,Pennsylvania
2021-01-01,2021,Jan,61.9,57.3,6454300.0,5968862.0,485438.0,7.5,Pennsylvania
2021-02-01,2021,Feb,61.9,57.4,6447713.0,5977140.0,470573.0,7.3,Pennsylvania
2021-03-01,2021,Mar,61.8,57.5,6443504.0,5987857.0,455647.0,7.1,Pennsylvania
2021-04-01,2021,Apr,61.8,57.6,6441762.0,5997691.0,444071.0,6.9,Pennsylvania
2021-05-01,2021,May,61.8,57.6,6435030.0,6003537.0,431493.0,6.7,Pennsylvania
2021-06-01,2021,Jun,61.7,57.6,6427349.0,6004013.0,423336.0,6.6,Pennsylvania
2021-07-01,2021,Jul,61.5,57.6,6410832.0,6002148.0,408684.0,6.4,Pennsylvania
2021-08-01,2021,Aug,61.3,57.6,6391779.0,6000568.0,391211.0,6.1,Pennsylvania
2021-09-01,2021,Sep,61.1,57.6,6375197.0,6003052.0,372145.0,5.8,Pennsylvania
2021-10-01,2021,Oct,61.0,57.6,6365045.0,6008352.0,356693.0,5.6,Pennsylvania
2021-11-01,2021,Nov,61.0,57.6,6364601.0,6013499.0,351102.0,5.5,Pennsylvania
2021-12-01,2021,Dec,61.0,57.7,6367256.0,6017044.0,350212.0,5.5,Pennsylvania
2022-01-01,2022,Jan,61.1,57.8,6371387.0,6030328.0,341059.0,5.4,Pennsylvania
2012-01-01,2012,Jan,67.2,63.0,4222321.0,3959095.0,263226.0,6.2,Virginia
2012-02-01,2012,Feb,67.0,62.9,4218049.0,3958507.0,259542.0,6.2,Virginia
2012-03-01,2012,Mar,66.9,62.8,4214269.0,3956965.0,257304.0,6.1,Virginia
2012-04-01,2012,Apr,66.8,62.7,4210876.0,3954894.0,255982.0,6.1,Virginia
2012-05-01,2012,May,66.7,62.7,4208645.0,3953818.0,254827.0,6.1,Virginia
2012-06-01,2012,Jun,66.6,62.6,4208558.0,3955368.0,253190.0,6.0,Virginia
2012-07-01,2012,Jul,66.6,62.6,4210712.0,3960179.0,250533.0,5.9,Virginia
2012-08-01,2012,Aug,66.6,62.7,4215085.0,3967765.0,247320.0,5.9,Virginia
2012-09-01,2012,Sep,66.6,62.8,4221076.0,3976567.0,244509.0,5.8,Virginia
2012-10-01,2012,Oct,66.7,62.8,4226595.0,3984368.0,242227.0,5.7,Virginia
2012-11-01,2012,Nov,66.7,62.9,4230245.0,3989727.0,240518.0,5.7,Virginia
2012-12-01,2012,Dec,66.6,62.9,4231663.0,3992299.0,239364.0,5.7,Virginia
2013-01-01,2013,Jan,66.6,62.8,4230986.0,3992211.0,238775.0,5.6,Virginia
